Name,Assets
HDFC Bank Ltd.,0.1155
Reliance Industries Ltd.,0.0971
ICICI Bank Ltd.,0.079
Infosys Ltd.,0.0504
Larsen & Toubro Ltd.,0.0435
ITC Ltd.,0.0379
Tata Consultancy Services Ltd.,0.0373
Bharti Airtel Ltd.,0.0358
Axis Bank Ltd.,0.0331
State Bank of India,0.032
