Name,Assets
HDFC Bank Ltd.,0.09369999999999999
Larsen & Toubro Ltd.,0.0916
ICICI Bank Ltd.,0.0901
Reliance Industries Ltd.,0.0552
Bharti Airtel Ltd.,0.0374
NTPC Ltd.,0.037200000000000004
State Bank of India,0.0341
Axis Bank Ltd.,0.0327
Mahindra & Mahindra Ltd.,0.0321
Interglobe Aviation Ltd.,0.030899999999999997
