Name,Assets
Bajaj Finance Ltd.,0.0636
Kirloskar Oil Engines Ltd.,0.0461
ICICI Bank Ltd.,0.0447
HDFC Bank Ltd.,0.0444
Polycab India Ltd.,0.043899999999999995
GAIL (India) Ltd.,0.040999999999999995
Power Finance Corporation Ltd.,0.0408
Cholamandalam Investment and Finance Company Ltd.,0.0407
Ipca Laboratories Ltd.,0.039
The Phoenix Mills Ltd.,0.037000000000000005
