Name,Assets
Infosys Ltd.,0.22920000000000001
Tata Consultancy Services Ltd.,0.1336
Bharti Airtel Ltd.,0.0916
HCL Technologies Ltd.,0.0623
Tech Mahindra Ltd.,0.055
LTIMindtree Ltd.,0.05
Persistent Systems Ltd.,0.0241
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),0.0233
Wipro Ltd.,0.0206
Zomato Ltd.,0.0178
