Name,Assets
HDFC Bank Ltd.,0.0964
HCL Technologies Ltd.,0.08109999999999999
Bajaj Holdings & Investment Ltd.,0.0554
Axis Bank Ltd.,0.0545
ICICI Bank Ltd.,0.0541
Coal India Ltd.,0.0527
ITC Ltd.,0.045700000000000005
Gujarat Pipavav Port Ltd.,0.044500000000000005
Narayana Hrudayalaya Ltd.,0.039900000000000005
Tech Mahindra Ltd.,0.037599999999999995
