Name,Assets
Nippon Life India Asset Management Ltd.,0.032
Grindwell Norton Ltd.,0.0302
Rolex Rings Ltd,0.026000000000000002
Brigade Enterprises Ltd.,0.0259
Larsen & Toubro Ltd.,0.0254
Cyient Ltd.,0.024
Cummins India Ltd.,0.0218
TVS Holdings Ltd.,0.021
Gujarat State Petronet Ltd.,0.020099999999999996
Procter & Gamble Health Ltd.,0.0192
