Name,Assets
ICICI Bank Ltd.,0.0365
Zomato Ltd.,0.0304
Reliance Industries Ltd.,0.0294
HDFC Bank Ltd.,0.027999999999999997
Hitachi Energy India Ltd.,0.0258
Bharat Heavy Electricals Ltd.,0.024300000000000002
Ratnamani Metals & Tubes Ltd.,0.0242
Larsen & Toubro Ltd.,0.023700000000000002
Jyoti CNC Automation Ltd.,0.0218
Bharat Electronics Ltd.,0.021099999999999997
