Name,Assets
ICICI Bank Ltd.,0.0696
HDFC Bank Ltd.,0.0679
Reliance Industries Ltd.,0.0516
Larsen & Toubro Ltd.,0.0452
ITC Ltd.,0.0317
Bharti Airtel Ltd.,0.0291
Axis Bank Ltd.,0.0287
Maruti Suzuki India Ltd.,0.0282
Infosys Ltd.,0.027200000000000002
State Bank of India,0.024900000000000002
