Name,Assets
ICICI Bank Ltd.,0.0516
Power Finance Corporation Ltd.,0.0425
Reliance Industries Ltd.,0.0412
HDFC Bank Ltd.,0.0397
Tata Consultancy Services Ltd.,0.0391
NTPC Ltd.,0.0351
SJVN Ltd.,0.0322
Hero Motocorp Ltd.,0.029500000000000002
Infosys Ltd.,0.028300000000000002
Bharat Petroleum Corporation Ltd.,0.0271
