Name,Assets
Crompton Greaves Consumer Electricals Ltd.,0.0158
Exide Industries Ltd.,0.0138
Blue Star Ltd.,0.0128
Multi Commodity Exchange Of India Ltd.,0.0116
Central Depository Services (India) Ltd.,0.0116
Glenmark Pharmaceuticals Ltd.,0.0109
National Aluminium Company Ltd.,0.0108
Brigade Enterprises Ltd.,0.01
Computer Age Management Services Ltd.,0.009899999999999999
Karur Vysya Bank Ltd.,0.0096
