Name,Assets
Britannia Industries Ltd.,0.0837
Hindustan Unilever Ltd.,0.0819
Dr. Reddy's Laboratories Ltd.,0.0756
Nestle India Ltd.,0.0729
Tata Consultancy Services Ltd.,0.0602
Cipla Ltd.,0.059000000000000004
Sun Pharmaceutical Industries Ltd.,0.055
Bharti Airtel Ltd.,0.029300000000000003
Tata Consumer Products Ltd.,0.0277
ITC Ltd.,0.0232
