Name,Assets
Maruti Suzuki India Ltd.,0.04190000000000001
Hindustan Aeronautics Ltd.,0.037000000000000005
Bharat Electronics Ltd.,0.0344
Bajaj Auto Ltd.,0.0339
Mahindra & Mahindra Ltd.,0.0319
Reliance Industries Ltd.,0.0308
Larsen & Toubro Ltd.,0.0246
Siemens Ltd.,0.0232
Cummins India Ltd.,0.022799999999999997
NTPC Ltd.,0.0218
