Name,Assets
Mahindra & Mahindra Ltd.,0.1363
Tata Motors Ltd.,0.1159
Maruti Suzuki India Ltd.,0.09880000000000001
Bajaj Auto Ltd.,0.0809
Eicher Motors Ltd.,0.0803
Hero Motocorp Ltd.,0.0594
Interglobe Aviation Ltd.,0.0461
Adani Ports and Special Economic Zone Ltd.,0.0447
TVS Motor Company Ltd.,0.0278
Bharat Forge Ltd.,0.0236
