Name,Assets
Infosys Ltd.,0.07769999999999999
ICICI Bank Ltd.,0.0768
HDFC Bank Ltd.,0.0479
ABB India Ltd.,0.0434
Kotak Mahindra Bank Ltd.,0.035699999999999996
Blue Star Ltd.,0.0338
LTIMindtree Ltd.,0.0326
Sona BLW Precision Forgings Ltd.,0.0311
Tata Consultancy Services Ltd.,0.030899999999999997
HCL Technologies Ltd.,0.030699999999999998
