Name,Assets
HDFC Bank Ltd.,0.1752
ICICI Bank Ltd.,0.1588
State Bank of India,0.0967
Axis Bank Ltd.,0.0809
Kotak Mahindra Bank Ltd.,0.032400000000000005
Shriram Finance Ltd,0.029300000000000003
Bajaj Finance Ltd.,0.0269
ICICI Prudential Life Insurance Company Ltd.,0.021099999999999997
Power Finance Corporation Ltd.,0.0209
REC Ltd.,0.0208
