Name,Assets
Dixon Technologies (India) Ltd.,0.0344
Max Healthcare Institute Ltd.,0.029300000000000003
The Phoenix Mills Ltd.,0.0279
Timken India Ltd.,0.0274
Cholamandalam Investment and Finance Company Ltd.,0.0254
UNO Minda Ltd.,0.025099999999999997
Solar Industries India Ltd.,0.0219
HDFC Bank Ltd.,0.0216
Tube Investments Of India Ltd.,0.0207
Persistent Systems Ltd.,0.0206
