Name,Assets
HDFC Bank Ltd.,0.0868
ICICI Bank Ltd.,0.0824
ABB India Ltd.,0.0655
State Bank of India,0.0527
Cholamandalam Investment and Finance Company Ltd.,0.0453
Infosys Ltd.,0.044000000000000004
Axis Bank Ltd.,0.0434
Reliance Industries Ltd.,0.040999999999999995
Larsen & Toubro Ltd.,0.0363
PI Industries Ltd.,0.0315
