Name,Assets
HDFC Bank Ltd.,0.0436
Reliance Industries Ltd.,0.0326
ICICI Bank Ltd.,0.026600000000000002
Axis Bank Ltd.,0.022099999999999998
Bosch Ltd.,0.0202
Larsen & Toubro Ltd.,0.0183
Infosys Ltd.,0.0167
Sterling and Wilson Renewable Energy Ltd.,0.0167
Kotak Mahindra Bank Ltd.,0.016
Cummins India Ltd.,0.0152
