Name,Assets
ICICI Bank Ltd.,0.0761
HDFC Bank Ltd.,0.0702
Bharti Airtel Ltd.,0.053200000000000004
Larsen & Toubro Ltd.,0.0506
Infosys Ltd.,0.0421
Axis Bank Ltd.,0.039900000000000005
State Bank of India,0.0397
NTPC Ltd.,0.032
Reliance Industries Ltd.,0.0315
Bharat Electronics Ltd.,0.030600000000000002
