Name,Assets
HDFC Bank Ltd.,0.0836
ICICI Bank Ltd.,0.0757
Infosys Ltd.,0.0464
Larsen & Toubro Ltd.,0.0414
Reliance Industries Ltd.,0.0403
State Bank of India,0.0291
Maruti Suzuki India Ltd.,0.0287
Hindustan Unilever Ltd.,0.0285
Indusind Bank Ltd.,0.0279
Tata Consultancy Services Ltd.,0.0278
