Name,Assets
ICICI Bank Ltd.,0.06
J Kumar Infraprojects Ltd.,0.0552
HDFC Bank Ltd.,0.0484
Coal India Ltd.,0.0454
Larsen & Toubro Ltd.,0.0446
Kalpataru Projects International Ltd.,0.0378
NTPC Ltd.,0.0364
Bharti Airtel Ltd.,0.0334
GR Infraprojects Ltd.,0.0285
State Bank of India,0.0285
