Name,Assets
HDFC Bank Ltd.,0.21239999999999998
ICICI Bank Ltd.,0.0911
Axis Bank Ltd.,0.0726
Kotak Mahindra Bank Ltd.,0.0574
State Bank of India,0.0426
Karur Vysya Bank Ltd.,0.028999999999999998
PNB Housing Finance Ltd.,0.0288
Indusind Bank Ltd.,0.025
ICICI Lombard General Insurance Company Ltd.,0.0232
PB Fintech Ltd.,0.022099999999999998
