Name,Assets
ICICI Bank Ltd.,0.07719999999999999
HDFC Bank Ltd.,0.0682
Bharti Airtel Ltd.,0.0541
Larsen & Toubro Ltd.,0.0507
Infosys Ltd.,0.042300000000000004
Axis Bank Ltd.,0.0409
State Bank of India,0.0398
NTPC Ltd.,0.0321
United Spirits Ltd.,0.029900000000000003
Reliance Industries Ltd.,0.0294
