Name,Assets
ITC Ltd.,0.0934
Zomato Ltd.,0.0797
Maruti Suzuki India Ltd.,0.059000000000000004
Tata Consumer Products Ltd.,0.0553
Nestle India Ltd.,0.052000000000000005
Radico Khaitan Ltd.,0.0513
Trent Ltd.,0.0453
Bikaji Foods International Ltd.,0.0365
Metro Brands Ltd.,0.0358
Titan Company Ltd.,0.0334
