Name,Assets
JIO Financial Services Ltd.,0.1081
Tube Investments Of India Ltd.,0.0766
Persistent Systems Ltd.,0.0748
Polycab India Ltd.,0.0739
Zomato Ltd.,0.0625
Kalyan Jewellers India Ltd.,0.0542
Coforge Ltd.,0.052000000000000005
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),0.0466
Cholamandalam Investment and Finance Company Ltd.,0.0464
Hindustan Aeronautics Ltd.,0.037200000000000004
