Name,Assets
ICICI Bank Ltd.,0.15869999999999998
HDFC Bank Ltd.,0.1499
Axis Bank Ltd.,0.0781
Bajaj Finance Ltd.,0.059800000000000006
Shriram Finance Ltd,0.0388
State Bank of India,0.0377
Indian Bank,0.036000000000000004
Karur Vysya Bank Ltd.,0.0319
REC Ltd.,0.0311
Indusind Bank Ltd.,0.029500000000000002
