Name,Assets
Infosys Ltd.,0.0679
Reliance Industries Ltd.,0.0636
Maruti Suzuki India Ltd.,0.0424
Computer Age Management Services Ltd.,0.04
HCL Technologies Ltd.,0.037599999999999995
Hindustan Unilever Ltd.,0.036000000000000004
Coal India Ltd.,0.032
Glaxosmithkline Pharmaceuticals Ltd.,0.031400000000000004
Tata Consultancy Services Ltd.,0.030699999999999998
Bharat Electronics Ltd.,0.029900000000000003
