Name,Assets
Maruti Suzuki India Ltd.,0.07440000000000001
Hindustan Unilever Ltd.,0.0732
Siemens Ltd.,0.0603
Sun Pharmaceutical Industries Ltd.,0.0548
Gland Pharma Ltd.,0.0327
Dabur India Ltd.,0.032
CIE Automotive India Ltd.,0.0301
Bharti Airtel Ltd.,0.0278
Procter & Gamble Hygiene and Health Care Ltd.,0.0268
Syngene International Ltd.,0.026099999999999998
