Name,Assets
HDFC Bank Ltd.,0.185
ICICI Bank Ltd.,0.17679999999999998
State Bank of India,0.1293
Axis Bank Ltd.,0.09949999999999999
Bank of India,0.08
Kotak Mahindra Bank Ltd.,0.061799999999999994
Indusind Bank Ltd.,0.0362
Bajaj Holdings & Investment Ltd.,0.0258
CreditAccess Grameen Ltd.,0.025
The Federal Bank Ltd.,0.024
