Name,Assets
GE T&D India Ltd.,0.055099999999999996
HDFC Bank Ltd.,0.0394
Torrent Power Ltd.,0.038900000000000004
Mahindra & Mahindra Ltd.,0.0358
ICICI Bank Ltd.,0.0348
State Bank of India,0.0325
Bharti Airtel Ltd.,0.032
Reliance Industries Ltd.,0.0292
Oil & Natural Gas Corporation Ltd.,0.0277
GAIL (India) Ltd.,0.0275
