Name,Assets
HDFC Bank Ltd.,0.0654
ICICI Bank Ltd.,0.053899999999999997
Hero Motocorp Ltd.,0.039
Kotak Mahindra Bank Ltd.,0.0364
Larsen & Toubro Ltd.,0.0346
Tata Consultancy Services Ltd.,0.0339
Tata Steel Ltd.,0.0325
Bajaj Finance Ltd.,0.032
Infosys Ltd.,0.0316
Maruti Suzuki India Ltd.,0.0316
