Name,Assets
Reliance Industries Ltd.,0.0922
Aurobindo Pharma Ltd.,0.0786
Container Corporation Of India Ltd.,0.0766
Samvardhana Motherson International Ltd.,0.0708
HDFC Bank Ltd.,0.0591
Linde India Ltd.,0.0524
Steel Authority Of India Ltd.,0.052199999999999996
Adani Power Ltd.,0.0472
NMDC Ltd.,0.042199999999999994
Poonawalla Fincorp Ltd.,0.036000000000000004
