Name,Assets
Kei Industries Ltd.,0.041299999999999996
Indian Energy Exchange Ltd.,0.0393
Castrol India Ltd.,0.0385
Central Depository Services (India) Ltd.,0.0336
Amara Raja Energy & Mobility Ltd,0.0322
Gillette India Ltd.,0.0275
National Aluminium Company Ltd.,0.0273
Triveni Engineering & Industries Ltd.,0.0263
Sanofi India Ltd.,0.0255
Triveni Turbine Ltd.,0.025099999999999997
