Name,Assets
Interglobe Aviation Ltd.,0.0974
Biocon Ltd.,0.0924
SBI Life Insurance Company Ltd.,0.06559999999999999
Solar Industries India Ltd.,0.0596
Bharti Airtel Ltd.,0.0546
Cipla Ltd.,0.0524
Bajaj Finance Ltd.,0.0507
Indus Towers Ltd.,0.049100000000000005
LIC Housing Finance Ltd.,0.047400000000000005
Zomato Ltd.,0.0412
