Name,Assets
Century Textiles & Industries Ltd.,0.031200000000000002
CESC Ltd.,0.026600000000000002
REC Ltd.,0.026600000000000002
Indus Towers Ltd.,0.024900000000000002
Reliance Industries Ltd.,0.0242
Grasim Industries Ltd.,0.0223
Cholamandalam Financial Holdings Ltd.,0.021
Godrej Industries Ltd.,0.0199
Kirloskar Oil Engines Ltd.,0.0199
Anant Raj Ltd.,0.0196
