Name,Assets
Bharti Airtel Ltd.,0.0801
Sun Pharmaceutical Industries Ltd.,0.0783
HDFC Bank Ltd.,0.0663
ICICI Bank Ltd.,0.0643
Maruti Suzuki India Ltd.,0.050199999999999995
Inox Wind Ltd.,0.0466
Infosys Ltd.,0.0449
Inox Green Energy Services Ltd.,0.0292
HCL Technologies Ltd.,0.0292
TVS Motor Company Ltd.,0.0286
