Name,Assets
Coal India Ltd.,0.09230000000000001
Hindalco Industries Ltd.,0.0901
Black Rock Global Funds - World Energy Fund,0.0864
Tata Steel Ltd.,0.0825
GAIL (India) Ltd.,0.0789
Jindal Steel & Power Ltd.,0.0704
Black Rock Global Funds - New Energy Fund,0.062400000000000004
NMDC Ltd.,0.0451
Reliance Industries Ltd.,0.0437
Bharat Petroleum Corporation Ltd.,0.038900000000000004
