Name,Assets
NTPC Ltd.,0.0696
Larsen & Toubro Ltd.,0.0525
HDFC Bank Ltd.,0.049
ICICI Bank Ltd.,0.046799999999999994
Kalpataru Projects International Ltd.,0.0375
Gujarat Gas Ltd.,0.037200000000000004
NCC Ltd.,0.0342
Grasim Industries Ltd.,0.0285
Nuvoco Vistas Corporation Ltd.,0.0269
Interglobe Aviation Ltd.,0.025
