Name,Assets
Vijaya Diagnostic Centre Ltd.,0.0301
Arvind Ltd.,0.0259
Castrol India Ltd.,0.024399999999999998
Avenue Supermarts Ltd.,0.0233
KSB Ltd.,0.0233
Jyoti CNC Automation Ltd.,0.0215
Aegis Logistics Ltd.,0.0213
Radico Khaitan Ltd.,0.021
Vodafone Idea Ltd.,0.0209
Amara Raja Energy & Mobility Ltd,0.0208
