Name,Assets
ICICI Bank Ltd.,0.048799999999999996
Axis Bank Ltd.,0.0481
Cholamandalam Investment and Finance Company Ltd.,0.04190000000000001
Prestige Estates Projects Ltd.,0.0375
Trent Ltd.,0.0334
NTPC Ltd.,0.0297
Interglobe Aviation Ltd.,0.0288
Max Healthcare Institute Ltd.,0.028399999999999998
Coforge Ltd.,0.027000000000000003
The Federal Bank Ltd.,0.024
