Name,Assets
ICICI Bank Ltd.,0.06709999999999999
Infosys Ltd.,0.0634
Reliance Industries Ltd - Partly Paid Equity,0.055999999999999994
HDFC Bank Ltd.,0.051500000000000004
State Bank of India,0.032799999999999996
Axis Bank Ltd.,0.030600000000000002
Tata Consultancy Services Ltd.,0.0258
Kotak Mahindra Bank Ltd.,0.024900000000000002
Tata Motors DVR,0.0231
Maruti Suzuki India Ltd.,0.022000000000000002
