Name,Assets
Reliance Industries Ltd.,0.094
HDFC Bank Ltd.,0.0745
Bharat Heavy Electricals Ltd.,0.0725
Adani Power Ltd.,0.0625
JIO Financial Services Ltd.,0.0558
Aurobindo Pharma Ltd.,0.052300000000000006
Samvardhana Motherson International Ltd.,0.052199999999999996
Jindal Steel & Power Ltd.,0.042800000000000005
Steel Authority Of India Ltd.,0.041299999999999996
NMDC Ltd.,0.0394
