Name,Assets
HDFC Bank Ltd.,0.08410000000000001
Varun Beverages Ltd.,0.053200000000000004
Reliance Industries Ltd.,0.049100000000000005
State Bank of India,0.0467
ICICI Bank Ltd.,0.0392
PI Industries Ltd.,0.0364
IDFC First Bank Ltd.,0.0315
Cummins India Ltd.,0.030699999999999998
Bharti Airtel Ltd.,0.0296
HDFC Asset Management Company Ltd.,0.027999999999999997
