Name,Assets
HDFC Bank Ltd.,0.0538
ICICI Bank Ltd.,0.0338
Indusind Bank Ltd.,0.0207
Axis Bank Ltd.,0.0194
State Bank of India,0.018000000000000002
Infosys Ltd.,0.0169
Power Finance Corporation Ltd.,0.0154
Prestige Estates Projects Ltd.,0.0149
Gland Pharma Ltd.,0.014499999999999999
Trent Ltd.,0.014199999999999999
