Name,Assets
HDFC Bank Ltd.,0.0966
ICICI Bank Ltd.,0.0922
Axis Bank Ltd.,0.0786
Cipla Ltd.,0.0508
Bharti Airtel Ltd.,0.0452
Kotak Mahindra Bank Ltd.,0.0418
HCL Technologies Ltd.,0.0416
SBI Life Insurance Company Ltd.,0.0393
Hindustan Aeronautics Ltd.,0.0373
State Bank of India,0.0349
