Name,Assets
HDFC Bank Ltd.,0.069
ICICI Bank Ltd.,0.0646
Reliance Industries Ltd.,0.0462
Larsen & Toubro Ltd.,0.035699999999999996
Bharat Electronics Ltd.,0.0308
Bharti Airtel Ltd.,0.0297
Infosys Ltd.,0.0292
NTPC Ltd.,0.025699999999999997
Tata Consultancy Services Ltd.,0.024300000000000002
State Bank of India,0.0241
