Name,Assets
Bharti Airtel Ltd.,0.08560000000000001
Maruti Suzuki India Ltd.,0.0817
Hindustan Unilever Ltd.,0.0801
Hero Motocorp Ltd.,0.0695
ITC Ltd.,0.061200000000000004
Emami Ltd.,0.0454
Samvardhana Motherson International Ltd.,0.0425
Radico Khaitan Ltd.,0.0385
Zomato Ltd.,0.0366
Voltas Ltd.,0.0333
