Name,Assets
HDFC Bank Ltd.,0.07980000000000001
ICICI Bank Ltd.,0.0727
Reliance Industries Ltd.,0.0646
State Bank of India,0.0496
Axis Bank Ltd.,0.0493
Infosys Ltd.,0.042800000000000005
Housing Development Finance Corporation Ltd.,0.039
Larsen & Toubro Ltd.,0.0292
Tata Consultancy Services Ltd.,0.0269
Kotak Mahindra Bank Ltd.,0.0229
