Name,Assets
HDFC Bank Ltd.,0.050199999999999995
NTPC Ltd.,0.0453
Reliance Industries Ltd.,0.0394
ICICI Bank Ltd.,0.0332
Bharat Electronics Ltd.,0.0319
Tata Consultancy Services Ltd.,0.0286
State Bank of India,0.0286
Larsen & Toubro Ltd.,0.0252
Infosys Ltd.,0.0242
Power Grid Corporation Of India Ltd.,0.024
