Name,Assets
ICICI Bank Ltd.,0.07429999999999999
HDFC Bank Ltd.,0.0625
Reliance Industries Ltd.,0.04019999999999999
Nestle India Ltd.,0.0353
Bharat Electronics Ltd.,0.0313
Tata Consultancy Services Ltd.,0.030299999999999997
Power Finance Corporation Ltd.,0.028999999999999998
Titan Company Ltd.,0.0287
Zomato Ltd.,0.0276
ABB India Ltd.,0.0275
