Name,Assets
Infosys Ltd.,0.25239999999999996
Bharti Airtel Ltd.,0.1139
Tata Consultancy Services Ltd.,0.08650000000000001
Tech Mahindra Ltd.,0.0696
Coforge Ltd.,0.0433
Firstsource Solutions Ltd.,0.0401
Cognizant Technology Solutions Corp.,0.04
Microsoft Corportion (US),0.037599999999999995
Indiamart Intermesh Ltd.,0.0325
Delhivery Ltd.,0.0319
