Name,Assets
Bharti Airtel Ltd.,0.0864
Hindustan Unilever Ltd.,0.0642
ITC Ltd.,0.0591
Maruti Suzuki India Ltd.,0.0506
Mahindra & Mahindra Ltd.,0.0451
Godrej Consumer Products Ltd.,0.043
Avenue Supermarts Ltd.,0.042300000000000004
Havells India Ltd.,0.0412
Bajaj Auto Ltd.,0.0365
United Breweries Ltd.,0.0363
