Name,Assets
Berkshire Hathway Inc (US),0.06269999999999999
Veritas Global Focus A,0.0556
Lindsell Train Global Equity Calss C,0.0451
Harding Loevner Global Equity Fund Calss A,0.0426
ITC Ltd.,0.0337
Hindustan Aeronautics Ltd.,0.0327
WCM Global Equity Fund,0.032400000000000005
Larsen & Toubro Ltd.,0.032
HDFC Bank Ltd.,0.0318
Cipla Ltd.,0.0256
