Name,Assets
Zomato Ltd.,0.0654
Trent Ltd.,0.063
Prestige Estates Projects Ltd.,0.0535
Bharat Dynamics Ltd.,0.0527
JIO Financial Services Ltd.,0.0506
Indusind Bank Ltd.,0.0425
ICICI Bank Ltd.,0.0378
Kalyan Jewellers India Ltd.,0.0373
CG Power and Industrial Solutions Ltd.,0.0351
Global Health Ltd.,0.0344
