Name,Assets
Reliance Industries Ltd.,0.04769999999999999
HDFC Bank Ltd.,0.0443
ICICI Bank Ltd.,0.0414
Larsen & Toubro Ltd.,0.0341
State Bank of India,0.0297
Tata Consultancy Services Ltd.,0.0268
NTPC Ltd.,0.025099999999999997
Cummins India Ltd.,0.0219
Bharti Airtel Ltd.,0.0217
Zydus Lifesciences Ltd.,0.0213
