Name,Assets
ICICI Bank Ltd.,0.0622
HDFC Bank Ltd.,0.0483
Maruti Suzuki India Ltd.,0.039900000000000005
SBI Cards And Payment Services Ltd.,0.0285
NTPC Ltd.,0.028300000000000002
Hindustan Petroleum Corporation Ltd.,0.0276
Alkem Laboratories Ltd.,0.024
Bharat Forge Ltd.,0.0235
Infosys Ltd.,0.0229
Gujarat Gas Ltd.,0.022000000000000002
