Name,Assets
ICICI Bank Ltd.,0.0808
Trent Ltd.,0.065
Larsen & Toubro Ltd.,0.0632
State Bank of India,0.062400000000000004
Infosys Ltd.,0.0583
Hindustan Aeronautics Ltd.,0.056600000000000004
Dixon Technologies (India) Ltd.,0.0564
Century Textiles & Industries Ltd.,0.0518
Interglobe Aviation Ltd.,0.051500000000000004
Mankind Pharma Ltd.,0.048499999999999995
