Name,Assets
Dixon Technologies (India) Ltd.,0.038599999999999995
Trent Ltd.,0.0377
Persistent Systems Ltd.,0.0333
Indian Bank,0.0319
Cummins India Ltd.,0.0313
JSW Energy Ltd.,0.0285
Bharat Dynamics Ltd.,0.0285
Solar Industries India Ltd.,0.0271
The Federal Bank Ltd.,0.026600000000000002
Bharat Electronics Ltd.,0.0253
